CustomerID,Gender,SeniorCitizen,TenureMonths,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,TotalCharges,SupportTickets,PaymentDelays,Churn
CUST-11035,Female,0,25,Two year,No,Mailed check,No,No,Yes,71.22,1821.99,2,4,No
CUST-11036,Female,0,40,Two year,Yes,Electronic check,DSL,Yes,No,51.29,2060.08,4,0,No
CUST-11037,Male,0,32,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,43.46,1391.83,1,1,Yes
CUST-11038,Male,0,28,Two year,No,Electronic check,Fiber optic,No,Yes,69.74,1929.42,0,1,No
CUST-11039,Male,0,3,One year,Yes,Electronic check,No,Yes,Yes,76.32,266.19,2,0,Yes
CUST-11040,Male,0,62,Month-to-month,Yes,Credit card (automatic),No,No,No,42.82,2672.26,1,0,Yes
CUST-11041,Female,0,27,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,110.97,2984.35,2,1,Yes
CUST-11042,Male,0,45,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,74.26,3280.43,0,1,Yes
CUST-11043,Male,0,25,One year,Yes,Electronic check,Fiber optic,Yes,No,71.16,1832.4,1,1,Yes
CUST-11044,Female,1,61,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,62.03,3814.08,0,0,No
CUST-11045,Male,0,44,Month-to-month,No,Bank transfer (automatic),No,Yes,Yes,24.09,1072.73,4,1,Yes
CUST-11046,Male,0,46,Month-to-month,No,Electronic check,No,Yes,Yes,106.93,4785.94,3,0,Yes
CUST-11047,Male,0,14,Two year,No,Bank transfer (automatic),DSL,Yes,Yes,50.11,699.65,3,1,No
CUST-11048,Male,0,8,Month-to-month,No,Electronic check,DSL,No,Yes,82.82,650.5,1,1,Yes
CUST-11049,Male,0,48,Two year,Yes,Mailed check,No,Yes,No,79.3,3775.48,0,1,Yes
CUST-11050,Female,0,14,Two year,Yes,,DSL,No,Yes,76.99,1115.57,3,0,Yes
CUST-11051,Male,0,65,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,71.08,4655.94,0,0,No
CUST-11052,Male,0,7,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,36.48,277.2,0,0,Yes
CUST-11053,Male,0,49,Month-to-month,Yes,Mailed check,No,No,Yes,46.45,2327.94,1,2,No
CUST-11054,Male,0,55,Two year,No,Mailed check,DSL,No,No,70.93,3850.04,2,4,No
CUST-11055,Male,0,13,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,97.58,1245.86,0,0,Yes
CUST-11056,Female,0,56,Month-to-month,No,Electronic check,DSL,Yes,Yes,61.66,3456.7,2,0,No
CUST-11057,Male,0,56,Month-to-month,Yes,Mailed check,,Yes,Yes,38.74,2138.34,0,1,No
CUST-11058,Female,0,15,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,27.09,442.71,2,1,Yes
CUST-11059,Female,0,57,Two year,Yes,Bank transfer (automatic),DSL,Yes,Yes,84.88,4812.05,3,0,No
CUST-11060,Male,0,58,One year,Yes,Mailed check,No,Yes,No,60.8,3591.32,1,1,No
CUST-11061,Male,0,35,Two year,Yes,Bank transfer (automatic),No,No,Yes,30.85,1033.19,0,1,No
CUST-11062,Male,0,16,Month-to-month,No,Electronic check,Fiber optic,No,Yes,86.03,1483.08,0,0,No
CUST-11063,Male,0,8,Month-to-month,Yes,Credit card (automatic),DSL,No,No,39.11,414.34,0,1,No
CUST-11064,Female,0,45,Two year,Yes,Electronic check,Fiber optic,Yes,No,69.41,3118.71,2,2,No
CUST-11065,Male,0,40,Month-to-month,No,Credit card (automatic),DSL,Yes,No,49.02,2018.11,6,0,No
CUST-11066,Male,0,54,Two year,Yes,Credit card (automatic),DSL,Yes,No,111.88,6021.5,1,0,No
CUST-11067,Male,0,14,Month-to-month,No,Mailed check,Fiber optic,Yes,No,41.19,627.32,1,0,Yes
CUST-11068,Male,0,59,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,60.45,3557.75,1,0,No
CUST-11069,Male,1,53,One year,No,Credit card (automatic),DSL,No,No,114.68,6013.77,1,1,No
CUST-11070,Male,0,27,Two year,No,Mailed check,DSL,Yes,No,50.28,1180.92,1,1,No
CUST-11071,Female,0,47,Two year,No,Bank transfer (automatic),No,No,No,83.03,3888.97,1,2,No
CUST-11072,Female,1,6,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,50.08,314.43,1,1,Yes
CUST-11073,Male,1,55,Month-to-month,No,Credit card (automatic),No,Yes,Yes,29.37,1681.87,2,0,No
CUST-11074,Male,1,44,One year,Yes,,No,Yes,Yes,81.32,3579.91,0,0,No
CUST-11075,Male,0,18,One year,Yes,Electronic check,Fiber optic,No,No,110.31,2035.73,4,1,No
CUST-11076,Female,0,16,One year,Yes,Bank transfer (automatic),DSL,No,Yes,63.73,996.98,2,0,Yes
CUST-11077,Male,0,12,Month-to-month,Yes,Electronic check,No,No,No,81.18,957.3,0,2,Yes
CUST-11078,Female,0,20,Two year,No,Bank transfer (automatic),DSL,Yes,Yes,79.44,1641.5,1,0,No
CUST-11079,Male,0,45,One year,No,Credit card (automatic),DSL,Yes,Yes,59.97,2575.42,1,1,No
CUST-11080,Male,0,64,Two year,Yes,Credit card (automatic),No,Yes,Yes,80.05,5123.85,1,0,No
CUST-11081,Male,0,59,Month-to-month,No,Mailed check,Fiber optic,No,Yes,44.31,2594.29,0,2,Yes
CUST-11082,Male,0,22,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,56.24,1305.31,0,2,No
CUST-11083,Female,1,47,Two year,No,Electronic check,Fiber optic,Yes,No,62.7,2920.49,0,0,No
CUST-11084,Female,0,29,One year,No,Credit card (automatic),Fiber optic,No,Yes,105.08,3073.15,0,0,Yes
CUST-11085,Male,0,45,Two year,Yes,Credit card (automatic),DSL,Yes,Yes,53.26,2442.78,0,1,Yes
CUST-11086,Male,0,9,Two year,Yes,Credit card (automatic),DSL,No,No,82.08,664.09,2,0,Yes
CUST-11087,Female,0,24,One year,No,Electronic check,DSL,No,Yes,39.7,945.83,2,1,No
CUST-11088,Female,0,15,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,43.63,632.87,2,0,No
CUST-11089,Female,0,36,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,83.42,3050.43,1,1,No
CUST-11090,Female,1,13,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,94.86,1266.93,0,0,Yes
CUST-11091,Male,0,44,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,64.69,2834.7,2,1,No
CUST-11092,Female,0,71,Month-to-month,No,Bank transfer (automatic),DSL,No,Yes,51.93,3634.66,1,0,No
CUST-11093,Male,0,72,Month-to-month,No,Bank transfer (automatic),DSL,No,Yes,109.73,7952.47,1,1,No
CUST-11094,Female,0,36,Month-to-month,No,Credit card (automatic),DSL,No,No,31.9,1145.02,3,1,Yes
CUST-11095,Female,0,61,Month-to-month,No,Mailed check,DSL,No,No,90.68,5450.56,2,0,Yes
CUST-11096,Female,0,40,Month-to-month,Yes,Credit card (automatic),DSL,No,No,87.61,3427.78,1,1,Yes
CUST-11097,Female,0,27,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,87.62,2387.62,2,0,Yes
CUST-11098,Female,0,1,Month-to-month,Yes,Electronic check,DSL,No,Yes,112.26,112.26,1,1,Yes
CUST-11099,Male,0,34,One year,No,Mailed check,Fiber optic,Yes,No,91.43,3201.6,1,0,No
CUST-11100,Male,0,68,Month-to-month,No,Credit card (automatic),No,Yes,No,48.56,3255.23,0,0,No
CUST-11101,Female,0,21,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,53.77,1129.15,0,1,Yes
CUST-11102,Female,0,33,One year,No,Bank transfer (automatic),DSL,Yes,Yes,57.56,1907.44,1,0,No
CUST-11103,Male,0,7,Two year,Yes,Mailed check,No,Yes,No,21.35,112.98,2,0,No
CUST-11104,Female,0,65,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,110.06,7041.91,3,3,No
CUST-11105,Female,0,3,One year,Yes,Electronic check,DSL,No,No,25.64,86.46,1,0,No
CUST-11106,Male,0,51,Two year,No,Credit card (automatic),Fiber optic,Yes,No,88.58,4479.92,3,0,No
CUST-11107,Female,0,54,Two year,No,Credit card (automatic),No,Yes,Yes,91.63,4953.85,0,1,No
CUST-11108,Female,1,59,Month-to-month,No,Electronic check,Fiber optic,No,Yes,103.04,6073.24,3,1,No
CUST-11109,Male,1,6,One year,No,Electronic check,DSL,No,Yes,73.86,456.32,3,1,Yes
CUST-11110,Male,0,29,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,91.14,2721.15,1,1,Yes
CUST-11111,Male,0,17,One year,No,Electronic check,Fiber optic,No,Yes,48.67,800.08,2,0,No
CUST-11112,Female,0,60,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,93.18,5567.36,0,2,No
CUST-11113,Male,0,22,Month-to-month,No,Bank transfer (automatic),No,No,No,52.76,1077.43,0,1,Yes
CUST-11114,Male,0,24,Two year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,108.99,2606.0,2,1,No
CUST-11115,Male,0,51,Month-to-month,No,Electronic check,DSL,Yes,Yes,34.67,1788.66,2,0,No
CUST-11116,Male,0,50,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,49.98,2474.83,1,1,No
CUST-11117,Male,1,11,One year,Yes,Electronic check,Fiber optic,No,No,68.38,773.0,5,0,Yes
CUST-11118,Male,0,56,Month-to-month,No,Mailed check,DSL,No,No,96.22,5379.44,2,1,No
CUST-11119,Female,0,71,One year,Yes,Electronic check,Fiber optic,Yes,Yes,93.5,6573.39,2,0,Yes
CUST-11120,Female,0,42,Month-to-month,Yes,Bank transfer (automatic),No,No,Yes,39.43,1671.66,0,1,No
CUST-11121,Male,0,39,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,32.75,1266.96,1,1,Yes
CUST-11122,Male,0,69,Two year,No,Bank transfer (automatic),DSL,Yes,Yes,48.8,3373.34,1,1,No
CUST-11123,Male,1,48,Month-to-month,Yes,,DSL,Yes,Yes,66.87,3181.41,1,3,Yes
CUST-11124,Female,0,57,One year,Yes,Credit card (automatic),Fiber optic,No,Yes,72.42,4095.17,2,1,No
CUST-11125,Female,0,21,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,61.38,1296.85,1,1,Yes
CUST-11126,Female,0,20,Month-to-month,No,Mailed check,DSL,Yes,Yes,84.89,1686.27,3,0,Yes
CUST-11127,Female,1,15,Two year,Yes,Credit card (automatic),Fiber optic,No,Yes,61.22,1004.51,3,1,Yes
CUST-11128,Female,0,69,Month-to-month,No,Mailed check,DSL,No,Yes,113.36,7861.78,1,0,No
CUST-11129,Female,0,51,One year,Yes,Mailed check,DSL,No,Yes,44.48,2295.73,5,3,No
CUST-11130,Female,0,62,One year,No,Credit card (automatic),Fiber optic,Yes,No,81.3,5031.73,1,0,No
CUST-11131,Female,0,37,One year,No,Electronic check,DSL,No,Yes,79.69,2847.23,1,1,No
CUST-11132,Female,0,6,Two year,No,Electronic check,No,No,No,46.55,238.92,0,0,Yes
CUST-11133,Male,0,71,One year,No,Bank transfer (automatic),,Yes,Yes,59.62,4200.66,5,1,No
CUST-11134,Male,0,26,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,54.98,1415.73,0,0,Yes
CUST-11135,Male,0,8,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,35.59,283.05,3,0,No
CUST-11136,Male,1,4,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,66.22,297.68,2,1,Yes
CUST-11137,Female,0,21,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,57.11,1212.97,0,0,Yes
CUST-11138,Female,0,31,Two year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,36.17,1179.23,1,1,No
CUST-11139,Male,0,21,One year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,63.46,1317.06,1,0,No
CUST-11140,Female,0,25,Two year,No,Electronic check,Fiber optic,Yes,Yes,60.65,1529.11,0,0,No
CUST-11141,Male,1,15,One year,Yes,Mailed check,Fiber optic,No,Yes,31.45,488.94,1,0,No
CUST-11142,Female,0,35,Two year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,31.43,1112.34,1,0,No
CUST-11143,Male,0,49,Two year,No,Bank transfer (automatic),Fiber optic,No,Yes,83.32,4146.77,1,1,No
CUST-11144,Female,0,43,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,89.26,3878.37,1,3,No
CUST-11145,Female,0,41,Month-to-month,No,Credit card (automatic),No,Yes,No,112.84,4560.47,0,3,Yes
CUST-11146,Male,0,37,Month-to-month,Yes,Electronic check,No,No,No,26.99,992.91,1,2,Yes
CUST-11147,Female,0,57,One year,No,Electronic check,Fiber optic,Yes,Yes,30.1,1715.0,2,1,No
CUST-11148,Male,0,42,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,23.46,,4,0,No
CUST-11149,Male,1,47,Month-to-month,No,Mailed check,DSL,Yes,Yes,71.74,3355.29,3,0,No
CUST-11150,Male,0,61,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,Yes,80.84,4882.12,0,0,No
CUST-11151,Male,0,14,Two year,Yes,Credit card (automatic),Fiber optic,No,Yes,58.8,845.12,1,1,No
CUST-11152,Female,0,68,One year,No,Mailed check,No,Yes,Yes,98.44,6718.77,1,0,No
CUST-11153,Female,0,53,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,87.26,4621.09,1,0,Yes
CUST-11154,Female,0,34,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,117.33,3978.21,1,1,No
CUST-11155,Male,0,24,Month-to-month,No,Electronic check,DSL,No,No,32.11,818.09,3,3,Yes
CUST-11156,Female,0,20,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,24.11,439.52,3,1,Yes
CUST-11157,Male,0,69,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No,45.87,3147.98,1,0,No
CUST-11158,Female,0,30,Two year,No,Electronic check,DSL,No,Yes,20.16,578.69,0,2,No
CUST-11159,Female,1,7,Two year,No,Bank transfer (automatic),DSL,Yes,No,111.98,838.55,2,1,Yes
CUST-11160,Female,0,36,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,48.8,1771.07,2,1,No
CUST-11161,Male,0,38,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,73.77,2750.01,1,4,Yes
CUST-11162,Female,0,52,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,50.22,2563.21,2,1,Yes
CUST-11163,Female,0,15,Month-to-month,Yes,Mailed check,Fiber optic,No,No,42.95,737.92,3,0,No
CUST-11164,Male,0,46,Month-to-month,Yes,Mailed check,Fiber optic,No,No,33.56,1597.92,1,1,Yes
CUST-11165,Female,0,23,Month-to-month,Yes,Electronic check,DSL,Yes,No,50.45,1202.43,2,1,No
CUST-11166,Male,0,12,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,Yes,80.1,961.81,3,1,Yes
CUST-11167,Female,0,44,One year,No,Electronic check,DSL,No,Yes,115.9,5175.02,3,0,No
CUST-11168,Male,0,15,One year,No,Credit card (automatic),Fiber optic,Yes,Yes,74.34,1059.93,2,0,Yes
CUST-11169,Male,0,49,One year,No,Electronic check,Fiber optic,Yes,Yes,71.79,3555.36,0,0,No
CUST-11170,Female,0,21,Month-to-month,No,Bank transfer (automatic),No,No,Yes,21.79,435.43,0,0,Yes
CUST-11171,Male,0,15,Two year,No,Mailed check,,No,No,102.68,1527.76,0,0,No
CUST-11172,Male,0,14,Two year,No,Mailed check,Fiber optic,Yes,Yes,22.76,354.93,2,1,No
CUST-11173,Male,0,42,Month-to-month,No,,Fiber optic,Yes,Yes,109.33,4584.68,3,2,Yes
CUST-11174,Male,0,15,Month-to-month,No,Mailed check,DSL,No,Yes,72.39,1064.12,1,0,No
CUST-11175,Male,0,63,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,35.18,2191.58,1,1,No
CUST-11176,Male,0,68,Month-to-month,Yes,Bank transfer (automatic),No,No,No,63.65,4228.88,1,0,No
CUST-11177,Female,0,27,Month-to-month,No,Credit card (automatic),No,No,No,118.25,3230.91,1,1,Yes
CUST-11178,Male,0,53,One year,No,Mailed check,No,No,Yes,48.91,2541.9,1,1,No
CUST-11179,Male,0,52,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,45.33,2450.08,3,1,No
CUST-11180,Female,0,63,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,30.11,1882.55,2,0,No
CUST-11181,Female,0,53,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,78.26,4213.25,1,2,No
CUST-11182,Female,0,57,Two year,No,Credit card (automatic),Fiber optic,No,Yes,27.22,1461.09,0,1,No
CUST-11183,Female,0,52,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,95.23,4988.53,1,1,No
CUST-11184,Female,0,43,One year,Yes,Electronic check,,No,Yes,110.63,4806.52,1,1,No
CUST-11185,Female,0,7,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,111.9,848.48,2,0,Yes
CUST-11186,Female,1,42,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,29.1,1145.8,0,2,No
CUST-11187,Male,0,4,One year,Yes,Credit card (automatic),DSL,Yes,No,74.36,262.3,0,1,Yes
CUST-11188,Male,0,69,Month-to-month,No,Bank transfer (automatic),DSL,No,No,28.01,1961.52,1,0,No
CUST-11189,Female,0,5,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,75.74,386.12,1,1,Yes
CUST-11190,Male,0,41,Month-to-month,Yes,Credit card (automatic),DSL,No,No,100.16,4121.23,1,1,No
CUST-11191,Male,0,4,One year,No,Mailed check,DSL,Yes,Yes,72.3,271.19,4,2,No
CUST-11192,Male,0,2,One year,Yes,Mailed check,Fiber optic,Yes,No,105.89,289.32,0,2,Yes
CUST-11193,Female,0,67,Month-to-month,Yes,Electronic check,No,No,Yes,98.82,6751.36,2,1,Yes
CUST-11194,Female,0,21,One year,Yes,Electronic check,No,Yes,Yes,46.04,972.04,1,0,No
CUST-11195,Male,0,70,Month-to-month,No,Electronic check,DSL,Yes,No,81.58,5733.27,1,1,No
CUST-11196,Female,1,43,One year,No,Bank transfer (automatic),DSL,Yes,No,18.99,819.38,3,0,No
CUST-11197,Male,0,69,Month-to-month,No,Electronic check,DSL,No,No,58.05,4069.65,0,1,No
CUST-11198,Male,1,9,One year,Yes,Mailed check,No,Yes,Yes,42.16,420.9,3,0,No
CUST-11199,Male,0,28,Two year,No,Credit card (automatic),Fiber optic,No,No,112.43,3094.72,0,0,Yes
CUST-11200,Male,0,26,Two year,Yes,Credit card (automatic),DSL,No,No,58.99,1503.1,4,2,No
CUST-11201,Female,0,3,Month-to-month,Yes,Mailed check,No,No,No,83.98,201.48,3,1,Yes
CUST-11202,Female,0,49,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,91.81,4633.43,3,1,No
CUST-11203,Female,1,17,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,95.96,1663.09,2,0,Yes
CUST-11204,Male,1,63,Two year,Yes,Mailed check,DSL,No,Yes,92.2,5778.82,4,1,Yes
CUST-11205,Female,1,55,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,47.31,2568.27,2,0,No
CUST-11206,Male,0,23,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,87.2,2045.86,0,0,No
CUST-11207,Female,0,34,Month-to-month,Yes,Credit card (automatic),No,Yes,No,73.43,2541.87,0,0,No
CUST-11208,Male,0,69,Month-to-month,No,Credit card (automatic),No,Yes,No,78.29,5441.92,3,1,No
CUST-11209,Male,1,15,One year,No,Electronic check,Fiber optic,Yes,Yes,18.33,253.67,2,0,No
CUST-11210,Male,0,47,Two year,Yes,Electronic check,DSL,No,No,44.2,2092.69,2,0,No
CUST-11211,Female,0,3,One year,No,Mailed check,Fiber optic,Yes,Yes,111.78,340.89,0,0,Yes
CUST-11212,Female,0,28,One year,No,Mailed check,No,No,No,47.4,1280.39,2,1,Yes
CUST-11213,Female,0,3,One year,No,Mailed check,Fiber optic,No,Yes,62.27,140.49,2,0,Yes
CUST-11214,Female,1,4,Month-to-month,Yes,Mailed check,No,Yes,Yes,37.01,168.64,2,0,No
CUST-11215,Male,0,31,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,32.18,1007.4,1,0,No
CUST-11216,Female,0,45,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,39.22,1792.57,1,0,Yes
CUST-11217,Female,0,59,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,Yes,73.89,4399.06,1,2,Yes
CUST-11218,Male,0,45,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,110.61,5052.42,1,0,Yes
CUST-11219,Male,0,37,Month-to-month,No,Electronic check,No,Yes,No,51.03,1849.31,2,0,No
CUST-11220,Male,0,65,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,50.75,3330.26,3,0,No
CUST-11221,Female,0,9,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,74.95,712.01,0,1,No
CUST-11222,Male,1,17,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,54.1,904.09,1,1,No
CUST-11223,Male,0,65,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,109.75,7139.84,3,1,Yes
CUST-11224,Male,0,3,Month-to-month,Yes,Electronic check,,No,Yes,56.22,154.33,2,1,Yes
CUST-11225,Female,1,26,One year,Yes,Bank transfer (automatic),DSL,No,No,67.54,1861.47,0,0,No
CUST-11226,Male,0,53,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,71.86,3813.82,0,1,No
CUST-11227,Female,0,31,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,96.85,,0,2,Yes
CUST-11228,Female,0,26,Month-to-month,Yes,Electronic check,No,Yes,No,74.92,1934.72,0,0,No
CUST-11229,Male,0,23,Month-to-month,No,Bank transfer (automatic),No,Yes,Yes,42.29,948.69,3,1,Yes
CUST-11230,Male,0,30,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,30.71,856.2,2,0,No
CUST-11231,Female,1,10,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,112.5,1179.99,1,0,Yes
CUST-11232,Male,0,72,One year,No,Mailed check,DSL,Yes,Yes,98.81,7152.74,1,0,No
CUST-11233,Male,0,64,One year,No,Bank transfer (automatic),Fiber optic,Yes,No,20.56,1300.79,0,2,No
CUST-11234,Female,0,22,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,100.81,2172.8,2,2,Yes
CUST-11235,Female,0,15,Month-to-month,Yes,Electronic check,DSL,No,Yes,77.61,,3,0,No
CUST-11236,Male,0,56,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,70.4,3917.52,0,1,Yes
CUST-11237,Female,0,20,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,19.48,378.5,2,0,Yes
CUST-11238,Male,0,47,Month-to-month,No,Electronic check,No,No,No,96.73,4483.13,1,0,Yes
CUST-11239,Male,0,53,One year,Yes,Mailed check,DSL,No,No,38.16,2033.33,0,0,No
CUST-11240,Male,1,53,One year,No,Bank transfer (automatic),Fiber optic,Yes,No,91.41,4856.58,1,1,No
CUST-11241,Female,0,1,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,19.84,74.58,2,1,Yes
CUST-11242,Male,0,2,Month-to-month,No,Electronic check,Fiber optic,Yes,No,98.28,189.02,4,1,Yes
CUST-11243,Male,0,58,Month-to-month,No,,Fiber optic,No,No,20.57,1176.38,1,1,No
CUST-11244,Male,0,19,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,41.96,719.4,2,0,Yes
CUST-11245,Female,0,62,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,45.21,2858.07,3,0,No
CUST-11246,Female,0,72,Month-to-month,Yes,Credit card (automatic),DSL,No,No,34.08,2498.4,3,1,No
CUST-11247,Female,0,12,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,66.6,800.64,1,1,Yes
CUST-11248,Female,0,26,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,46.76,1149.3,1,1,No
CUST-11249,Female,1,27,Two year,No,Credit card (automatic),Fiber optic,No,Yes,118.08,3127.43,1,0,Yes
CUST-11250,Male,1,29,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,76.54,2192.3,2,0,No
CUST-11251,Female,1,15,Two year,No,Credit card (automatic),DSL,Yes,No,75.18,1175.96,3,0,Yes
CUST-11252,Female,0,46,Two year,Yes,Mailed check,DSL,No,Yes,40.45,1875.22,2,1,No
CUST-11253,Female,0,1,Two year,No,Bank transfer (automatic),Fiber optic,No,No,59.32,59.32,1,1,Yes
CUST-11254,Male,0,60,Two year,No,Credit card (automatic),Fiber optic,Yes,No,30.71,1862.81,2,3,No
CUST-11255,Female,0,57,Month-to-month,Yes,Credit card (automatic),DSL,No,No,94.88,5366.2,1,1,No
CUST-11256,Female,0,3,Month-to-month,No,Mailed check,DSL,Yes,Yes,51.53,128.48,1,0,No
CUST-11257,Male,0,18,One year,No,Mailed check,DSL,No,No,93.82,1737.35,3,1,No
CUST-11258,Female,0,52,One year,No,Credit card (automatic),Fiber optic,Yes,No,55.61,2930.0,1,2,No
CUST-11259,Male,0,60,Two year,No,Credit card (automatic),DSL,No,No,117.62,7111.85,0,0,No
CUST-11260,Male,0,34,Two year,Yes,Electronic check,Fiber optic,No,No,35.45,1204.14,0,1,No
CUST-11261,Male,0,60,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,18.4,1148.15,2,1,Yes
CUST-11262,Male,0,26,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,78.03,,2,2,Yes
CUST-11263,Male,0,72,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,114.02,8196.56,2,2,No
CUST-11264,Female,0,19,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,83.28,1566.01,3,0,Yes
CUST-11265,Male,0,22,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,26.87,592.33,2,1,Yes
CUST-11266,Male,0,33,One year,No,Electronic check,No,No,No,72.57,2330.49,1,0,No
CUST-11267,Female,0,38,Two year,No,Bank transfer (automatic),DSL,No,Yes,109.65,4155.45,0,1,No
CUST-11268,Male,0,35,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,18.9,734.08,1,2,Yes
CUST-11269,Female,0,67,Two year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,35.02,2291.71,3,0,No
CUST-11270,Female,0,10,One year,No,Mailed check,DSL,Yes,Yes,100.11,934.63,1,1,No
CUST-11271,Female,1,15,Two year,Yes,Mailed check,No,No,No,108.09,1558.92,0,1,No
CUST-11272,Male,0,11,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,No,89.32,1115.61,4,1,Yes
CUST-11273,Male,0,24,Two year,Yes,Mailed check,Fiber optic,No,No,117.9,2852.84,2,0,Yes
CUST-11274,Male,0,4,One year,No,Bank transfer (automatic),DSL,Yes,No,27.32,95.77,2,0,No
